contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
092,plain,Q1,Loan type classification,CLASH,True,borrower_type,,1,False,,,,0.5556,0.9067,0.9327,0.9195,0.8164548873901367,0.0,0.0,0.8164570331573486
092,plain,Q2,Party classification,CLASH,True,borrower_type,,1,False,,,,0.3077,0.8919,0.8787,0.8853,1.0676860809326172,0.0,0.0,1.0676929950714111
092,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,,1,False,,,,0.5882,0.9655,0.9662,0.9659,0.9166269302368164,0.0,0.0,0.916644811630249
092,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,,1,False,,,,0.2,0.8515,0.9047,0.8773,1.8531088829040527,0.0,0.0,1.8531181812286377
092,plain,Q5,Comprehensive extraction,CLASH,True,borrower_type,,1,False,,,,0.5542,0.8844,0.9412,0.9119,1.9628100395202637,0.0,0.0,1.9628281593322754
093,ovrag,Q1,Loan type classification,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type CommercialLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
4. TheLoan (Loan) hasPrincipalAmount USD 34,000.00 (MonetaryAmount)
5. TheLoan (Loan) hasCost 11.2% per annum (InterestRate)
6. Ironwood Properties LLC (Entity) rdf:type Corporation (Class)
7. TheLoan (Loan) rdf:type ConsumerLoan (Class)
8. TheLoan (Loan) hasLender Sallie Mae (Lender)
9. TheLoan (Loan) hasBorrower Ironwood Properties LLC (Borrower)
10. TheLoan (Loan) hasLoanAmount USD 34,000.00 (Literal)
11. TheLoan (Loan) hasInterestRate 11.2% (Literal)
12. TheLoan (Loan) hasMaturityDate February 06, 2028 (Literal)
13. Sallie Mae (Lender) rdf:type FinancialInstitution (Class)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:08:15 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.087,0.8098,0.8927,0.8492,10.646548986434937,15.607420206069946,2.8784000873565674,29.133219003677368
093,ovrag,Q2,Party classification,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. David Taylor (Entity) rdf:type NaturalPerson (Class)
2. Huntington Bancshares (Entity) rdf:type FinancialInstitution (Class)
3. TheLoan (Loan) rdf:type OpenEndCredit (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
6. TheLoan (Loan) rdf:type ConsumerLoan (Class)
7. TheLender (Lender) rdf:type FinancialInstitution (Class)
8. TheBorrower (Borrower) rdf:type NaturalPerson (Class)
9. TheLoan (Loan) hasLender Huntington Bancshares (Lender)
10. TheLoan (Loan) hasBorrower David Taylor (Borrower)
11. TheLoan (Loan) hasLoanAmount USD 20,000.00 (Amount)
12. TheLoan (Loan) hasInterestRate 13.6% (Rate)
13. TheLoan (Loan) hasMaturityDate January 01, 2029 (Date)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:08:44 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1895,0.8382,0.8926,0.8646,7.587031126022339,12.791899919509888,2.679600238800049,23.059041023254395
093,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
2. TheLoan (Loan) rdf:type OpenEndCredit (Class)
3. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
4. TheLoan (Loan) rdf:type ConsumerLoan (Class)
5. TheLoan (Loan) hasLender Morgan Stanley (FinancialInstitution)
6. TheLoan (Loan) hasBorrower Elizabeth Phillips (NaturalPerson)
7. TheLoan (Loan) hasLoanAmount USD 39,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 8.3% (Literal)
9. TheLoan (Loan) hasMaturityDate March 07, 2028 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:09:13 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1176,0.8389,0.875,0.8566,9.255287647247314,9.741098165512085,2.6575865745544434,21.65433979034424
093,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,True,1,False,,0,,0.2692,0.8652,0.9038,0.8841,1.2750658988952637,4.609444856643677,0.8567240238189697,6.741364002227783
093,ovrag,Q5,Comprehensive extraction,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
2. TheLoan (Loan) rdf:type ConsumerLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) hasPrincipalAmount USD 34,000.00 (MonetaryAmount)
5. TheLoan (Loan) hasCost 11.2% per annum (InterestRate)
6. Sallie Mae (Entity) rdf:type FinancialInstitution (Class)
7. Ironwood Properties LLC (Entity) rdf:type Corporation (Class)
8. TheLoan (Loan) hasLoanBalance USD 34,000.00 (MonetaryAmount)
9. TheLoan (Loan) hasLender Sallie Mae (Lender)
10. TheLoan (Loan) hasBorrower Ironwood Properties LLC (Borrower)
11. TheLoan (Loan) hasLoanAmount USD 34,000.00 (Literal)
12. TheLoan (Loan) hasInterestRate 11.2% (Literal)
13. TheLoan (Loan) hasMaturityDate February 06, 2028 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:10:06 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2548,0.81,0.9006,0.8529,11.105160474777222,18.950724840164185,3.43967342376709,33.49631190299988
093,plain,Q1,Loan type classification,CLASH,True,borrower_type,,1,False,,,,0.5,0.9145,0.9234,0.9189,1.0095090866088867,0.0,0.0,1.0095131397247314
093,plain,Q2,Party classification,CLASH,True,borrower_type,,1,False,,,,0.35,0.91,0.9019,0.9059,0.966320276260376,0.0,0.0,0.9663259983062744
093,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,,1,False,,,,0.2857,0.9177,0.8854,0.9013,0.8622920513153076,0.0,0.0,0.8622989654541016
093,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,,1,False,,,,0.2025,0.8604,0.9163,0.8875,2.436312198638916,0.0,0.0,2.4363179206848145
093,plain,Q5,Comprehensive extraction,CLASH,True,borrower_type,,1,False,,,,0.3778,0.84,0.9041,0.8709,4.038609981536865,0.0,0.0,4.038620948791504
094,ovrag,Q1,Loan type classification,CLASH,True,borrower_type,True,2,False,,1,,0.137,0.8332,0.8999,0.8653,3.429563045501709,7.689502716064453,1.8664729595184326,12.9858980178833
094,ovrag,Q2,Party classification,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. David Taylor (Entity) rdf:type NaturalPerson (Class)
2. Huntington Bancshares (Entity) rdf:type FinancialInstitution (Class)
3. TheLoan (Loan) rdf:type OpenEndCredit (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) rdf:type ConsumerLoan (Class)
6. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
7. TheLender (Lender) rdf:type FinancialInstitution (Class)
8. TheBorrower (Borrower) rdf:type NaturalPerson (Class)
9. TheLoan (Loan) hasLender Huntington Bancshares (Lender)
10. TheLoan (Loan) hasBorrower David Taylor (Borrower)
11. TheLoan (Loan) hasLoanAmount USD 20,000.00 (Amount)
12. TheLoan (Loan) hasInterestRate 13.6% (Rate)
13. TheLoan (Loan) hasMaturityDate January 01, 2029 (Date)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:11:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.18,0.8329,0.8643,0.8483,9.752953052520752,14.902967691421509,3.877485752105713,28.534069776535034
094,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
2. TheLoan (Loan) rdf:type SecuredLoan (Class)
3. TheLoan (Loan) rdf:type OpenEndCredit (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) rdf:type ConsumerLoan (Class)
6. TheLender (Lender) rdf:type FinancialInstitution (Class)
7. TheBorrower (Borrower) rdf:type NaturalPerson (Class)
8. TheLoan (Loan) hasLender Morgan Stanley (Lender)
9. TheLoan (Loan) hasBorrower Elizabeth Phillips (Borrower)
10. TheLoan (Loan) hasLoanAmount USD 39,000.00 (Literal)
11. TheLoan (Loan) hasInterestRate 8.3% (Literal)
12. TheLoan (Loan) hasMaturityDate March 07, 2028 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 10:12:17 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.129,0.8273,0.9296,0.8755,9.83560299873352,13.505313634872437,3.4617860317230225,26.80537700653076
094,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,True,1,False,,0,,0.2121,0.8487,0.9014,0.8743,1.279367208480835,7.268695831298828,0.9440901279449463,9.492297172546387
